Latência de um pente de RAM é o tempo gasto para que os dados nela contidos sejam encaminhados à CPU, e são descritos em ciclos. Quanto maior a latência, melhor; F 
Uma das formas de diagnóstico de problemas de hardware é o POST (Power On Self Test). Com ele é possível identificar alguns defeitos de hardware na inicialização do PC por meio de beeps emitidos; V 
Uma CPU que possui um barramento de instrução com 2 bits pode interpretar até 4 instruções diferentes (set code); V 
O SLA deve possuir os critérios de avaliação da qualidade do serviço de TI executado; V 
Quando uma mother-board não dá sinal (não liga), uma boa dica é medir a tensão de saída da fonte de alimentação; V
Dois pentes de memória RAM com clock diferentes podem trabalhar juntas numa mesma mother-board; V 
No linux o comando sudo apt upgrade atualiza a lista de programas; F 
É comum que servidores linux não tenham teclado, mouse nem monitor instalados. Neste caso, são acessados remotamente via ssh; V 
Uma máquina Windows não pode ser acessada via uma máquina linux usando a porta 22; F
Uma mother-board projetada para receber um soquete de um processador da AMD pode facilmente receber um processador da INTEL, bastando para isso, fazer sua configuração de setup na BIOS do computador; F 
O programa CPU-Z faz análise de defeitos de hardware no Windows; F 
O linux foi desenvolvido com o objetivo de permitir que um computador padrão IBM/PC pudesse ser operado de forma similar ao antigo sistema operacional Unix. Por isso o uso de terminais é tão forte; V 
Conceitualmente, uma placa-mãe possui os chamados chipsets ponte-norte e ponte sul. A ponte sul é responsável pela comunicação de dispositivos de baixa velocidade enquanto a ponte norte os dispositivos de alta velocidade; V 
O protocolo SSH permite uma conexão criptografada entre 2 computadores interligados em rede. Dentre outras coisas é muito utilizado para serviços de manutenção tipo help-desk; V 
O comando ping ip_destino testa a comunicação via rede entre dois computadores; V 
A redundância de hardware é uma estratégia de configuração de sistemas de computação e equipamentos que envolve a duplicação de componentes críticos. Caso um queime o outro assume; V 
A elaboação de scripts linux pode ser um grande aliado na automação de tarefas administrativas e técnicas para identificação de defeitos de hardware de pc e equipamentos de rede; V 
Dual-channel é uma técnica de otimização de acesso à RAM feita pela CPU muito comum em mother-boards modernas; V 
Uma fonte de alimentação de um computador desktop recebe tensão AC e fornece DC; V
Uma fonte de alimentação de um computador recebe tensão DC e transforma em AC; F 
A sigla USB significa Unit Serial Bus e trata-se um padrão fechado proprietário; F 
Uma porta USB pode não ter a alimentação necessária para suportar um dado periférico, e isso pode acarretar seu mal funcionamento; V 
Os semicondutores são essenciais para o funcionamento de computadores pois por meio deles é possível criar circuitos eletrônicos baseados na lógica digital ou binária; V 
Na computação, em relação ao hardware, a álgebra de Boole é manifestada nos circuitos lógicos baseados em portas lógicas; V 
Na computação, em relação ao software, a álgebra de Boole é manifestada na lógica de programação; V
Na computação, em relação ao software, a álgebra de Von Neumann é manifestada na lógica de programação; F 
Allan Turing, matemático britânico, é considerado o pai da computação; V
A porta lógica AND tem saída igual a 1 quando pelo menos uma de suas entradas for igual a 1; F 
Os transistores são condutores elétricos que não devem mais ser utilizados em computadores; F 
Uma porta lógica OR tem sua saída igual a 1 somente se todas as suas entradas foram iguais a 1; F 
No linux o comando sudo apt upgrade atualiza a lista de pacotes no computador local; F 
No linux o comando "sudo" significa "faça como um super usuário"; V
No linux o comando tree mostra a árvore de diretórios a partir de onde você está; V 
No linux o comando addicuser adiciona uma novo usuário; F 
O principal sistema de arquivos usados pelo linux atualmente é o NTFS; F 
O sistema operacional Windows não reconhece nativamente o sistema de arquivos EXT4; V 
No Windows é possível utilizar o comando winget no terminal para instalar programas; V 
O Windows 11 Home não oferece suporte ao acesso remoto nativo, somente a versão pro; V 
No Windows 11 não é possível instalar o openssh server, como no linux; F 
O Windows 10 foi lança em 2015; V 
O Windows 7 era um sistema operacional de código aberto desenvolvido pela Microsoft; F
O Windows Defender é um software antivírus integrado ao Windows; V 
O Windows 11 é a versão mais recente do sistema operacional Windows; V 
O Windows 7 foi lançado antes do Windows XP; F 
O Windows XServer é uma versão do Windows projetada para servidores; F 
O Windows 11 introduziu o recurso "Cortana", uma assistente virtual integrada; F 
O Windows PowerShell é uma interface de linha de comando e uma linguagem de script desenvolvida pela Microsoft para a automação de tarefas administrativas; V 
O IP 196.13.15.12 pertence a classe A de IPV4; F 
O IP 10.10.11.120 pertence a classe C de IPV4; F 
O IP 11.11.11.192 pertence a classe A de IPV4; V 
O IP 132.15.12.110 pertecen classe B de IPV4; V 
O comando sudo systemctl init [service_name] no linux inicia um serviço; F 
No linux o comando pwd mostra o diretório atual; V 
No linux o comando pwf mostra o diretório atual; F 
No linux o comando makendir cria um novo diretório; F 
No linux o comando htop mostra um gerenciador de processos/tarefas; V
No linux o comando clear limpa a tela do terminal; V 
NO linux o comando cleax limpa a tela do terminal; F 
No linux o comando sudo shutdown now reinicia o computador agora; F 
No linux o comando sudo shutdown -r now reinicia o computador agora; V 
No linux o comando sudo shutdown now desliga o computador agora; V
No linux o comando sudo shutdown 11:15 desliga o computador as 11:15; V 
No linux o comando man exibe uma página de manual de algum comando; V 
No linux o comando chmod altera as permissões de um arquivo ou diretório; V 
No linux o comando chmof altera as permissões de um arquivo; F 
No linux o comando free exibe as informações de memória RAM total e usada; V 
No linux o comando free exibe as informações de espaço em disco; F 
No linux o comando top exibe informações de processos rodando na máquina; V 
No linux o comando uname -a exibe diversas informações sobre o sistema, kernel, etc; V 
No linux o comando tac exibe um arquivo texto ao contrário no terminal; V 
No linux o comando cat exibe o conteúdeo de um arquivo texto; V 
No linux o comando cat exibe o conteúdo de um arquivo texto ao contrário; F 
No linux é possível executar um programa escrito em python com o comando python3 programa.py; V 
No linux o comando mkdir cria um diretório; V 
No linux o comando mkdir remove um diretório; F 
No linux o comando echo mostra uma mensagem de texto na tela; V 
No linux o comando echo emite um beep; F 
No linux o comando su permite fazer login com um outro nome de usuário, como o root; V 
O linux é um sistema multitarefa real e multiusuário; V 
O linux não é um sistema multitarefa real e multiusuário; F 
O linux suporte nomes de arquivos e diretórios de até 255 caracteres; V 
O linux suporte nomes de arquivos e diretórios de até 255 caracteres; F 
O linux suporta a mais de 256 terminais virtuais (consoles); V 
O Linux somente carrega para a memória o que é usado durante o processamento, liberando totalmente a memória assim que o programa/dispositivo é finalizado; v 
O linux tem suporte nativo a múltiplas CPUs e multi threads; V 
O linux não possui suporte nativo a dispositivos SSD, SATA, PATA, Fiber Channel; F 
O linux possui suporte nativo a dispositivos SSD, SATA, PATA, Fiber Channel; V 
O computador não é uma máquina inteligente, ele apenas executa as instruções dos programas que foram escritos pelo programador; V 
O computador é uma máquina inteligente; F 
Desktop, mini-torre e torre, são alguns tipos de gabinetes de computadores; V 
No linux o diretório /etc contém informações de configurações do sistema e de programas instalados; V 
No linux o diretório /etc contém curiosidades sobre os usuários do sistema; F 
No linux o diretório /bin possui arquivos binários para execução de programas instalados; V 
No linux o diretório /bootin contém arquivos necessários para a inicialização do sistema; F  
No linux o diretório /boot contém arquivos necessários para a inicialização do sistema; V 
No linux o diretório /media é usado para ouvir música; F 
No linux o diretório /media é usado para montar dispositivos diversos do sistema como rede, pendrives, etc; V 
No linux o diretório /sbin possui programas usados pelo superusuário (root) para a administração do sistema; V 
No linux o diretório /sbin possui programas usados pelo usuario comum para a administração do sistema; F  
No linux o diretório /var contém maior parte dos arquivos gravados com frequência pelos programas do sistema, e-mails, spool de impressão, etc; V 
No linux o comando lx lista os arquivos de um diretório x; F 
A sigla BIOS significa BASIC INPUT/OUTPUT SYSTEM, ou seja, sistema básico de entrada e saída; V 
A sigla BIOS significa BASIC INPUT/OUTPUT SERVICE, ou seja, sistema básico de entrada e serviço; F 
EEPROM significa Electrically Erasable Programmable Read-Only Memory – Memória de Apenas Leitura Apagável Eletricamente e Programável. Chip que pode ser reprogramado após ter seu conteúdo apagado eletricamente; v 
EPROM significa Erasable Programmable Read-Only Memory – Memória de Apenas Leitura Apagável e Programável. Chip que pode ser reprogramado após ter seu conteúdo apagado por luz ultravioleta; v  
FLASH é um tipo de memória que mantém suas informações mesmo após desligado o microcomputador. Exemplos: BIOS em FLASH EEPROM que possibilita a atualização do BIOS via software, cartões PMCIA utilizados como expansão de discos nos notebooks, cartões de memória e/ou pendrives; V 
FLASH é um tipo de memória que perde suas informações após o computador ser desligado; F 
ROM é a sigla para Read-Only Memory – Memória de Apenas Leitura. Memória que não perde seu conteúdo quando o microcomputador é desligado. Utilizada para armazenar funções e rotinas necessárias para controles de funcionamento básico; V 
ROM é a sigla para Ready Only Memory, memória pronta para acesso; F 
SRAM significa Static Random Acess Memory – Memória Estática de Acesso Randômico. Tem as características da memória RAM, acrescidas do avanço tecnológico de não necessitar da renovação constante pelo processador o que faz dela uma memória mais rápida que as RAM; V 
O hardware, circuitaria, material ou ferramental é a parte física do computador, ou seja, é o conjunto de componentes eletrônicos, circuitos integrados e placas, que se comunicam através de barramentos; v 
O hardware corresponde ao sistema operacional de um computador, como o Windows 11; F 
No Windows o comando dir lista o conteúdo de um diretório; V 
No Windows o comando dir abre um novo terminal; F 
No Windows o comando cmd abre um novo prompt de comandos; V 
No Windows o comando cls limpa a tela do terminal; V 
No Windows o comando cls sai do terminal do prompt de comandos; F 
No Windows o comando cd muda de diretório ou pasta; V 
No Windows o comando cd .. volta a um nível de diretório; V 
No Windows para entrar numa pasta se usa o comando cd nome_da_pasta; V 
No Windows o comando time mostra a data atual; F 
No Windows o comando time mostra a hora atual; v 
No Windows o comando date mostra a data atual; V 
No Windows 11 o comando date não serve para mostrar a data atual; F 
No Windows o comando hostname mostra o nome do computador; V
No Windows o comando hostname mostra a versão do Windows em uso; F 
No Windows o comando "ver" mostra a versão do sistema operacional em uso; V 
No Windows o comando "ver" faz uma verificação de segurança no sistema; F 
No Windows o comando color permite alterar as cores do texto e da tela de fundo do terminal; V 
No Windows o comando shutdown permite fazer o desligamento do computador; v 
No Windows o comando mkdir cria um diretório ou pasta; V  
Apesar do linux ser um excelente e estável sistema operacional, não possui nenhum software similar ao CPU-Z do Windows; F 
A porta padrão do protocolo SSH é a 2288 e, por razões de segurança, não pode ser alterada de forma alguma; F 
É possível acessar um computador remotamente mesmo que não tenhamos a senha da conta de um usuário local. Neste caso, precisamos dos pares de chaves criptogradas (chave pública e a chave privada) ; V 
Um bom plano de manutenção preventiva de computadores deve ser capaz de abranger todo o planejamento anual a ser realizado no parque de máquinas instalado, de acordo com a capacidade de execução do time da TI; V 
O Plano Anual de Manutenção Preventiva pode indicar os custos envolvidos, a mão-de-obra e os insumos necessáriios para sua realização, dentre outros informações; V 
Um Plano de Contenção de Incidentes de TI deve descrever que ações deverão ser tomadas quando um fato não desejado ocorrer, como por exemplo, uma invasão hacker, a queda de um servidor, ou até mesmo a falta de energia elétrica na empresa; V 
O uso da inteligência artificial deve ser estimulado nas salas de aula. O chatGPT por exemplo pode nos auxiliar a desenvolver pequenos programas em python que nos ajude a identificar falhas em sistemas computacionais; V 
O tipo de licença de software conhecido como OEM (Original Equipment Manufacturer – Fabricante Original de Equipamento) é destinada a ser distribuída junto com o hardware; v 
Não é possível se instalar numa mesma máquina dois sistemas operacionais diferentes como um Windows 11 e o Linux Ubuntu 22.04, uma vez que eles possuem arquitetura diferentes, um 64 bits e o outro 32 bits; F 
É possível fazer um computador funcionar sem nenhum pente de memória RAM, desde que haja pelo menos um pendrive instalado nela; F 
No sistema operacional linux facilmente se testa um programa em python desenvolvido em sala de aula com a ajuda de IA. Para testar basta abrir um terminal e digitar os comandos: py nome_do_programa.py e dar enter; v 
No linux o comando makedir cria um diretório; F 
No linux o comando touch cria um arquivo vazio; v 
No linux o comando trex lista uma árvore com a estrutura de diretórios; F 
No linux o comando CONTROL + L limpa a tela do terminal; V 
No linux o comando clear limpa a tela do terminal; V 
Para se instalar um programa baixado na internet e que tenha a extensão *.deb devemos utilizar o seguinte comando: sudo apt install nome_do_programa.deb; f 
Para se conectar a uma máquina remota usando o protocolo SSH na porta 8822 devemos utilizar o seguinte comando: ssh -p 8822 usuario@ip_da_maquina; V 
Com o protocolo SSH não é possível acessar uma máquina linux a partir de um computador com Windows 11; F 
SLA (Service Level Agreement - Acordo de Nível de Serviço) é um tipo de formalização de um contrato entre duas partes na qual uma delas oferece um serviço (TI, por exemplo) e a outra remunera. Trata-se de um elemento fundamental para a busca da qualidade nos serviços de TI, em relação à gestão e o monitoramento contínuo do seu desempenho; v 
O Arduino é uma plataforma de prototipagem desenvolvida na Itália. Com ela é possivel elaborar facilmente circuitos digitais e analógicos para os mais diversos fins, dentre eles projetos que permitam a integração entre sistemas computacionais; v 
O Raspberry PI é um mini computador desenvolvido por uma universidade britânica com o objetivo de ser do tamanho de um carão de crédito. Utiliza a arquitetura ARM e pode facilmente ser utilizado com uma ISO de uma distro linux para fins diversos como servidores web, jogos, etc; v
No jargão do ecosistema linux, "repositório" é um termo que significa um tipo de servidor no qual existem softwares que podem ser instalados diretamente do terminal, por exemplo; V 
Ao adquirir uma licença do Windows 11 temos o direito de uso e não o software em si. Quando usamos um software livre (GPL3) não pagamos nada, porém não temos garantias; V 
A redundância de hardware é uma estratégia de configuração de sistemas de computação e equipamentos que envolve a duplicação de componentes críticos; V 
Em geral, os fabricantes de periféricos desenvolvem drivers para que seus produtos possam ter desempenho otimizado no Windows 11; V 
Em geral, o sistema operacional linux utiliza de uma espécie de reconhecimento genérico de hardware. Isso faz com que o hardware até funcione, mas não tenha seu desempenho máximo, especialmente em produtos mais sofisticados e caros; V 
O Técnico em Montagem e Manutenção de Computadores (ou Técnico em Hardware) é o profissional apto a realizar instalações, configurações, atualizações e manutenção em geral no que se refere especificamente à Hardware; V 
O termo Computador tem sua origem do latim Computare (contar, calcular) e é um equipamento composto por uma série de circuitos eletrônicos capaz de receber, armazenar, comparar, combinar, processar e exibir uma determinada informação com elevada velocidade; V 
Dependendo da velocidade de transmissão os termos bit e byte são sinônimos; F 
Um byte equivale a 16 bits de informação; F 
Um byte equivale a 8 bits de informação; V 
Quando instalamos um novo Hardware no computador é necessário que o Sistema Operacional gerencie o seu funcionamento com todos os seus recursos. E é responsabilidade de um software especial denominado Driver que tem a função de realizar a comunicação entre o Hardware e o SO; v 
Quando instalamos um novo Hardware no computador é necessário que o Sistema Operacional gerencie o seu funcionamento com todos os seus recursos. O sistema operacional Windows consegue realizar este reconhecimento de forma automática sem necessitar de quaisquer outros softwares de terceiros; F 
O termo peopleware refere-se aos usuários que, de alguma forma, estão relacionados ao sistema computacional; V 
A ULA - Unidade Lógica e Aritmética de uma CPU é responsável por gerenciar o uso de RAM para que este possa fazer cálculos; F 
A ULA - Unidade Lógica e Aritmética de uma CPU é responsável por realizar operações de comparação e cálculos matemáticos; V 
O bit é a menor unidade de informação reconhecida pelo computador, e é representado pelos valores lógicos 0 ou 1; V 
O byte é a menor unidade de informação reconhecida pelo computador, e é representado pelos valores lógicos 0 ou 1; F 
Em relação à bits e bytes, podemos afirmar que 10 Mb é menor do que 10 MB; V 
Em relação à bits e bytes, podemos afirmar que 10 MB é menor do que 10 Mb; F 
Um único bit não é suficiente para representar uma informação; V 
Um único bit é suficiente para representar uma informação; F 
O Byte pode representar até 256 caracteres (letra, número, símbolos, ou funções entendidas pelo computador); V 
O Byte pode representar até 128 caracteres (letra, número, símbolos, ou funções entendidas pelo computador); F 
Um KiloByte tem 1000 bytes; F 
Um KiloByte tem 1024 bytes; V 
Um MegaByte tem 1000 KiloBytes; F 
Um MegaByte tem 1024 KiloBytes; V 
Um GigaByte tem 1000 Megabytes; F 
Um GigaByte tem 1024 Megabytes; V 
Um TeraByte tem 1000 GigaBytes; F 
Um TeraBytes tem 1024 GigaBytes; V 
Para representarmos o bit e o Byte com abreviação devemos atentar que o bit representa-se com a letra “b” em minúsculo e o Byte com a letra “B” em maiúsculo; v 
Em 1981 a empresa IBM lançou um modelo de microcomputador, chamado PC – Personal Computer (Computador Pessoal) que revolucionou o mercado de microcomputadores, pois este novo padrão possibilitou o desenvolvimento de computadores montados com componentes de fabricantes diferentes; V 
O padrão ATX é uma evolução do AT e foi criado em 1995 pela Intel. É utilizado atualmente para a grande maioria de Placas-Mãe do mercado; V 
A função da fonte de alimentação de um computador é receber a tensão fornecida pela rede elétrica (127 ou 220 volts) e converter essa tensão em uma voltagem que atenda as necessidades de cada dispositivo do computador, ou seja, em 3,3V, 5V ou 12; V 
Ao se comprar uma fonte de alimentação deve-se observar sua capacidade ou potência watts. É importante garantir que ela seja capaz de atender à necessidade do computador na qual será instalada; V 
Toda fonte de alimentação já vem de fábrica pronta para atender às necessidades de potência de qualquer computador; F 
O barramento de expansão é responsável por possibilitar a conexão de placas de expansão no computador, tais como: Placa de vídeo, Placa de Som, Placa de rede, etc; V 
O barramento de expansão é responsável por possibilitar a comunicação interna no processador de um computador; F 
PCI-Express (Peripherical Component Interconect) é um tipo de barramento de expansão; V 
VLB (Vesa Local Bus – VESA), PCI (Peripherical Component Interconect) e USB – Universal Serial Bus são exemplos de barramentos de expansão; V 
O chipset Ponte Sul: Chip responsável por controlar os dispositivos de entrada e saída, que normalmente são os dispositivos mais lentos do computador: Disco Rígido, barramento PCI, barramento USB, etc.; V 
O chipset Ponte Norte: Chip responsável por controlar os dispositivos de entrada e saída, que normalmente são os dispositivos mais lentos do computador: Disco Rígido, barramento PCI, barramento USB, etc.; F 
O chipset Ponte Norte (Chip conectado diretamente ao processador) é responsável pelo controle da memória RAM, barramento AGP ou PCI-Express. Responsável também pela comunicação com o Chipset Ponte Sul; V 
Os slot AGP (Accelerated Graphics Port) ou PCI-Express são usados em geral para conexão de placa de vídeo, por exemplo; V 
Os slot AGP (Accelerated Graphics Port) ou PCI-Express são usados em geral para conexão de dispositivos como teclado e mouse, por exemplo; V 
O barramento USB – Universal Serial Bus atende a padrão aberto da indústria de computadores; v
O barramento USB – Universal Serial Bus atende a padrão fechado da indústria de computadores; v
Os slots PCI, em geral são usados para conexão de placas de expansão como placa de som, placa de rede, etc; V 
O pulso ou ciclo de clock no computador regula o tempo necessário para o processamento de cada instrução. É uma unidade medida em Hertz; V 
Um computador que trabalha a 2.6GHz (GigaHertz) trabalha em 2.6 milhões de ciclos por segundo; F 
Um computador que trabalha a 2.6GHz (GigaHertz) trabalha em 2.6 bilhões de ciclos por segundo; v 
A Cache L1 (Level 1 = Nível 1): Memória presente dentro do processador, o que possibilita trabalhar na mesma velocidade; v 
A Cache L1 (Level 1 = Nível 1): Memória presente dentro do processador, tem velocidade inferior a Cache 2 e 3; F 
A VRAM (Video Random Access Memory), também conhecida como memória de vídeo, é a memória física dedicada especificamente à GPU (Graphics Processing Unit); v 
A VRAM (Video Random Access Memory), também conhecida como memória de vídeo, é a memória física dedicada especificamente ao swap em disco rígido ou SSD; F 
Memória Unificada: Em alguns sistemas, a memória do sistema principal e a memória da GPU são totalmente unificadas, o que significa que não há distinção entre a memória da GPU e a memória do sistema; V 
A VRAM é volátil assim como a RAM; v
A VRAM não é volátil, diferente da RAM; F 
Quando um computador é reiniciado ou desligado, os dados da VRAM são perdidos; V 
Quando um computador é reiniciado ou desligado, os dados da VRAM não são perdidos; F 
No Windows 11 ou no linux, o conceito de swap é equivalente ao conceito de arquivo de paginação. Quando a RAM precisa de mais espaço o S.O. faz paginação alocando espaço na memória disponível no HD ou SSD; V 
É possível utilizar um computador sem RAM, desde que ele tenha um pendrive inserido nele; F 
SATA (Serial Advanced Technology Attachment) é um padrão de barramento de comunicação de dados muito usado em HD, SSD, etc; V
O padrão SATA (Serial Advanced Technology Attachment) tem velocidades de transferência de dados inferior ao padrão USB (Universal Serial Bus); f 
SATA: As conexões SATA são tipicamente feitas internamente, usando cabos SATA para conectar dispositivos de armazenamento à placa-mãe do computador; V 
SATA: O padrão SATA não fornece energia aos dispositivos conectados. Os dispositivos SATA geralmente requerem uma fonte de alimentação separada, seja diretamente da fonte de alimentação do computador ou de uma fonte de alimentação externa; v 
SATA: O padrão SATA fornece energia aos dispositivos conectados; F 
USB: O USB fornece energia aos dispositivos conectados. Isso permite que muitos dispositivos USB sejam alimentados diretamente pela porta USB do computador, eliminando a necessidade de uma fonte de alimentação externa; v 
USB: O USB não fornece energia aos dispositivos conectados; F 
USB: O padrão USB é uma interface de comunicação utilizada para conectar uma variedade de dispositivos externos, como teclados, mouses, impressoras, unidades flash USB, discos rígidos externos, dispositivos de áudio e vídeo, entre outros; V 
SATA: O padrão SATA é principalmente utilizado para conectar dispositivos de armazenamento de dados internos, como discos rígidos (HDDs) e unidades de estado sólido (SSDs), a computadores desktops e laptopS; v 
USB: As velocidades de transferência do USB variam de acordo com a versão do padrão; V 
USB: As velocidades de transferência do padrão USB são todas iguais, independente de sua geração; f 
Memória Flash: É uma memória do tipo EEPROM (Electrically-Erasable Programmable Read-Only Memory), não volátil, ou seja, os seus dados não são apagados com a ausência de energia elétrica; v 
Memória Flash: É uma memória do tipo EEPROM (Electrically-Erasable Programmable Read-Only Memory), ou seja, volátil. Seus dados são apagados com a ausência de energia elétrica; F 
Memória Flash: Atualmente há uma grande variedade de dispositivos que utilizam este tipo de memória: Pen-Drive, Cartões de Memória, Celulares, Câmeras Digitais, etc; V 
Memória Flash: Deixou de ser usada em dispositivos como Pen-Drive, Cartões de Memória, Celulares, Câmeras Digitais, etc; F 
A ordem de boot de um computador não pode ser alterada com ele desligado; V 
A ordem de boot de um computador pode ser alterada via setup da BIOS; V 
No setup da BIOS de um computador é possível desativar um dispositivo como um SSD sem a necessidade de desconectá-lo fisicamente; V 
No setup da BIOS, uma vez alterado pelo usuário, não há uma forma de se restaurar suas configurações de fábrica; F 
No setup da BIOS, existe uma opção Load Setup Defaults que permite restaurar as configurações de fábrica; V
O sistema de arquivos padrão utilizado pelo Windows 11 é o NTFS; V 
O sistema de arquivos padrão utilizado pelo Windows 11 é o FAT32; F 
O sistema de arquivos padrão utilizado pelo linux Ubuntu é o EXT4; V
Dois passos importantes para a instalação de um sistema operacional num computador são: preparar uma mídia bootável e configurar a ordem do boot; V 
Não é possível instalar o Windows 11 e o linux Ubuntu 22.04 LTS no mesmo computador, pois um é 64 bits enquanto o outro é 32; F 
O ubuntu server quando instalado no formato padrão, vem sem o ambiente gráfico. Neste caso, toda a sua operação se dá por meio do terminal do sistema; V 
Num mesmo computador não é possível a instalação de 2 placas de vídeo para trabalharem em conjunto; F 
Um processador que trabalha a 1.4GHz, em tese, pode realizar mais cálculos que um que opera em 1.4MHz; V 
Um processador que trabalha a 1.4MHz, em tese, pode realizar mais cálculos que um que opera em 1.4GHz; V 
As memórias RAM conhecidas como DDR4 são mais lentas que as DDR3; F
As memórias RAM conhecidas como DDR2 são mais lentas que as DDR3; V 
O linux Ubuntu pode ser instalado em um sistema operacional Windows sem afetar os arquivos existentes; V 
A instalação do Windows 11 geralmente requer uma chave de produto válida fornecida pela Microsoft para ativar o sistema operacional e validar sua autenticidade; V 
A instalação do Ubuntu oferece a opção de instalar o sistema operacional ao lado de outro sistema operacional existente, como o Windows, permitindo dual boot; V 
O instalador nativo do Windows oferece a opção de instalar o sistema ao lado de outro, como sistema operacional existente, como o linux; F 
O sistema operacional linux Ubuntu não requer uma chave de ativação para o produto; V 
Em geral, pressionar o botão liga/desliga por 3 segundos gera uma interrupção de hardware e desliga o computador, se ligado; V 
Uma interrupção de hardware é um defeito detectado de forma automática pelo sistema operacional; F 
Uma impressora quando fica sem papel gera uma interrupção de hardware; V
A segurança da informação é uma das principais preocupações para empresas de TI devido ao aumento das ameaças cibernéticas.; V 
A inteligência artificial tem diversas aplicações na área de TI, como análise de dados, automação de processos e detecção de anomalias.”; v
A computação em nuvem não oferece vantagens significativas em termos de escalabilidade e flexibilidade; f
O desenvolvimento de software não requer habilidades de colaboração e comunicação; f
A análise de dados é relevante para empresas de todos os portes na área de TI, pois fornece insights valiosos para tomada de decisão e melhoria dos processos; v
A virtualização de servidores não traz benefícios em termos de otimização de recursos e redução de custos; f 
Além da programação, profissionais de TI precisam ter habilidades em redes, segurança da informação, análise de dados, entre outras áreas; v 
A automação de processos não é relevante para melhorar a eficiência operacional em empresas de TI; f 
A tecnologia blockchain tem diversas aplicações além das criptomoedas, como contratos inteligentes, rastreamento de cadeia de suprimentos e autenticação de documentos; v 
A análise preditiva não é útil para prever tendências e padrões em dados na área de TI; f 
A computação quântica ainda não possui aplicações práticas na área de TI; f 
A IoT tem um impacto significativo na transformação digital, permitindo a conexão e controle de dispositivos inteligentes para melhorar processos e experiências; v 
As tecnologias de virtualização não são utilizadas em ambientes de desktop; f 
O DevOps é uma abordagem eficaz para promover a colaboração e integração contínua entre equipes de desenvolvimento e operações, acelerando o ciclo de vida do software; v 
A realidade virtual (VR) não tem aplicações relevantes na área de TI fora do entretenimento; f 
A computação em nuvem oferece opções seguras para armazenar dados sensíveis e críticos, com medidas de segurança como criptografia e controle de acesso; v 
O protocolo SSH (Secure Shell) não é utilizado para acesso remoto seguro a sistemas operacionais diferentes como Linux e Windows; f 
A linguagem de programação C# foi desenvolvida pela Microsoft como parte da plataforma .NET; v 
O protocolo SNMP (Simple Network Management Protocol) é usado para transferência de arquivos entre dispositivos de rede; f 
A criptografia de chave assimétrica é considerada mais segura que a criptografia de chave simétrica devido ao uso de chaves públicas e privadas; v 
Python e Java são linguagens de programação versáteis usadas em uma variedade de aplicações, incluindo desenvolvimento web, análise de dados, inteligência artificial, entre outros; v 
